flux1:, 0.5405405405405406, -1.178424851437525e-06, 0.00036671850321015
flux1:, 0.5431613431613432, -1.72757294484375e-06, 0.0005547719360496576
flux1:, 0.5457821457821458, -2.5149852703371773e-06, 0.000832242923126097
flux1:, 0.5484029484029485, -3.6362969574234103e-06, 0.001238063575365719
flux1:, 0.551023751023751, -5.222379855738055e-06, 0.001826401194293973
flux1:, 0.5536445536445537, -7.451145394309494e-06, 0.00267185536526102
flux1:, 0.5562653562653563, -1.0562910654935312e-05, 0.0038761117723554385
flux1:, 0.5588861588861589, -1.4880282782870011e-05, 0.0055763397113581005
flux1:, 0.5615069615069616, -2.0833705437585142e-05, 0.007955632179620028
flux1:, 0.5641277641277641, -2.8993984796386205e-05, 0.011255781144458089
flux1:, 0.5667485667485668, -4.011324873643473e-05, 0.01579264847651092
flux1:, 0.5693693693693694, -5.517587157640689e-05, 0.021974326572217463
flux1:, 0.571990171990172, -7.546089695351068e-05, 0.03032217310078784
flux1:, 0.5746109746109747, -0.00010261737618797046, 0.041494643395487654
flux1:, 0.5772317772317772, -0.00013875373815945598, 0.056313625242409245
flux1:, 0.5798525798525799, -0.00018654170558518677, 0.07579270064830736
flux1:, 0.5824733824733825, -0.0002493342341052838, 0.10116641844015116
flux1:, 0.5850941850941851, -0.00033129537144113887, 0.1339192670059144
flux1:, 0.5877149877149878, -0.0004375378209319146, 0.1758126022278677
flux1:, 0.5903357903357904, -0.000574261505173572, 0.22890733443852854
flux1:, 0.592956592956593, -0.0007488838336877232, 0.295579742319455
flux1:, 0.5955773955773956, -0.0009701499683457802, 0.3785274029379548
flux1:, 0.5981981981981982, -0.001248209356657279, 0.48076195584138953
flux1:, 0.6008190008190009, -0.001594643290248868, 0.6055853111361539
flux1:, 0.6034398034398034, -0.002022427400593048, 0.7565460236542847
flux1:, 0.6060606060606061, -0.002545813171553948, 0.9373729397527575
flux1:, 0.6086814086814087, -0.0031801143137621148, 1.1518839207426554
flux1:, 0.6113022113022113, -0.003941387843150773, 1.4038684802694372
flux1:, 0.613923013923014, -0.0048460061968296116, 1.6969445411719888
flux1:, 0.6165438165438166, -0.005910125188558949, 2.0343911906113914
flux1:, 0.6191646191646192, -0.007149061729183229, 2.4189612279173858
flux1:, 0.6217854217854218, -0.008576603378944853, 2.8526793596765367
flux1:, 0.6244062244062244, -0.010204277771257944, 3.3366339677857244
flux1:, 0.6270270270270271, -0.012040613480132576, 3.8707722942671614
flux1:, 0.6296478296478297, -0.014090425421349232, 4.4537104665
flux1:, 0.6322686322686323, -0.016354157739213462, 5.082570838413707
flux1:, 0.634889434889435, -0.018827314976916587, 5.752859472820666
flux1:, 0.6375102375102375, -0.021500007248811508, 6.458396099475516
flux1:, 0.6401310401310402, -0.02435662677894973, 7.1913074689655945
flux1:, 0.6427518427518428, -0.027375663044770366, 7.942092667478032
flux1:, 0.6453726453726454, -0.030529655412925488, 8.699765719268521
flux1:, 0.647993447993448, -0.03378527953818286, 9.452076816346876
flux1:, 0.6506142506142506, -0.03710356861620242, 10.185808988533365
flux1:, 0.6532350532350533, -0.04044028054032455, 10.887142242397877
flux1:, 0.6558558558558559, -0.043746431718291644, 11.542072493249375
flux1:, 0.6584766584766585, -0.046969022544683346, 12.136868361902353
flux1:, 0.6610974610974611, -0.05005197657783754, 12.658545475853714
flux1:, 0.6637182637182637, -0.052937307733452996, 13.095335625739823
flux1:, 0.6663390663390664, -0.05556652094178574, 13.437127221423157
flux1:, 0.668959868959869, -0.057882242415107775, 13.675854096320554
flux1:, 0.6715806715806716, -0.05983006175836566, 13.805811831826627
flux1:, 0.6742014742014742, -0.06136054337636443, 13.82388430758203
flux1:, 0.6768222768222769, -0.062431326834341626, 13.72966791465537
flux1:, 0.6794430794430795, -0.06300919183968527, 13.525486492999237
flux1:, 0.6820638820638821, -0.06307192811096171, 13.216296191110185
flux1:, 0.6846846846846847, -0.06260983893945406, 12.80948565906457
flux1:, 0.6873054873054874, -0.06162672659773403, 12.314582818576985
flux1:, 0.6899262899262899, -0.060140252119214185, 11.742884472055845
flux1:, 0.6925470925470926, -0.058181616869285094, 11.1070288572825
flux1:, 0.6951678951678952, -0.05579456488070189, 10.420533680455234
flux1:, 0.6977886977886978, -0.05303374777564461, 9.697323057798556
flux1:, 0.7004095004095005, -0.04996253217051641, 8.951266186562254
flux1:, 0.7030303030303031, -0.04665036934357638, 8.195748584192582
flux1:, 0.7056511056511057, -0.043169889256534595, 7.443293600407005
flux1:, 0.7082719082719083, -0.03959391672362254, 6.705247904116641
flux1:, 0.7108927108927109, -0.0359926223354878, 5.991540101290265
flux1:, 0.7135135135135136, -0.032431004497154, 5.310516898913573
flux1:, 0.7161343161343161, -0.028966852902353075, 4.6688566392449875
flux1:, 0.7187551187551188, -0.025649280685473366, 4.071555899119298
flux1:, 0.7213759213759214, -0.02251784956677676, 3.5219814283441773
flux1:, 0.723996723996724, -0.019602262347395073, 3.021977150547231
flux1:, 0.7266175266175267, -0.01692256374437477, 2.5720143376153475
flux1:, 0.7292383292383293, -0.014489769806793082, 2.171372379193596
flux1:, 0.7318591318591319, -0.012306832108347692, 1.8183377187723326
flux1:, 0.7344799344799345, -0.010369832873979004, 1.5104093882990903
flux1:, 0.7371007371007372, -0.008669302946121015, 1.2445009857592215
flux1:, 0.7397215397215398, -0.0071915595885854375, 1.0171307321459075
flux1:, 0.7423423423423423, -0.005919977003273462, 0.8245932410428757
flux1:, 0.744963144963145, -0.004836126431123569, 0.6631086710820765
flux1:, 0.7475839475839476, -0.00392074915495212, 0.5289468659547818
